id,name,value
144,name_144,463548
145,name_145,545110
146,name_146,409615
147,name_147,986910
148,name_148,592198
149,name_149,825263
150,name_150,981940
151,name_151,801882
152,name_152,203866
153,name_153,754647
154,name_154,617753
155,name_155,717120
156,name_156,992068
157,name_157,246232
158,name_158,471860
159,name_159,177532
160,name_160,700304
161,name_161,808343
162,name_162,373377
163,name_163,528471
164,name_164,852014
165,name_165,563558
166,name_166,161403
167,name_167,698869
168,name_168,948103
169,name_169,849001
170,name_170,655080
171,name_171,626568
172,name_172,843609
173,name_173,201045
174,name_174,829445
175,name_175,525690
176,name_176,989008
177,name_177,630138
178,name_178,570828
179,name_179,590653
180,name_180,826205
181,name_181,151549
182,name_182,934515
183,name_183,364668
184,name_184,54588
185,name_185,347985
186,name_186,543909
187,name_187,623184
188,name_188,366739
189,name_189,647189
190,name_190,260486
191,name_191,766227
192,name_192,482477
193,name_193,567925
194,name_194,241634
195,name_195,541223
196,name_196,691789
197,name_197,678316
198,name_198,662425
199,name_199,301756
200,name_200,749456
201,name_201,260741
202,name_202,845558
203,name_203,473852
204,name_204,931805
205,name_205,949509
206,name_206,774774
207,name_207,737711
208,name_208,786675
209,name_209,172206
210,name_210,72167
211,name_211,103277
212,name_212,56923
213,name_213,243481
214,name_214,489869
215,name_215,360051
216,name_216,441876
217,name_217,906643
218,name_218,805091
219,name_219,334316
220,name_220,920307
221,name_221,11124
222,name_222,402528
223,name_223,441432
224,name_224,474689
225,name_225,5666
226,name_226,1156
227,name_227,524190
228,name_228,765101
229,name_229,183507
230,name_230,711353
231,name_231,866351
232,name_232,84117
233,name_233,349886
234,name_234,280316
235,name_235,448302
236,name_236,125569
237,name_237,238710
238,name_238,71327
239,name_239,457692
240,name_240,42402
241,name_241,929631
242,name_242,120005
243,name_243,858491
244,name_244,299490
245,name_245,90658
246,name_246,885555
247,name_247,148296
248,name_248,416665
249,name_249,799625
250,name_250,695641
251,name_251,795809
252,name_252,999474
253,name_253,929786
254,name_254,195244
255,name_255,176090
256,name_256,296425
257,name_257,245816
258,name_258,82389
259,name_259,356352
260,name_260,319786
261,name_261,284564
262,name_262,372414
263,name_263,351614
264,name_264,47584
265,name_265,27713
266,name_266,424999
267,name_267,21819
268,name_268,24336
269,name_269,945669
270,name_270,740804
271,name_271,200577
272,name_272,807560
273,name_273,838552
274,name_274,972810
275,name_275,546860
276,name_276,713533
277,name_277,257737
278,name_278,653853
279,name_279,735156
280,name_280,681768
281,name_281,612184
282,name_282,350871
283,name_283,648109
284,name_284,660349
285,name_285,859221
286,name_286,858407
287,name_287,803863
288,name_288,151204
289,name_289,561228
290,name_290,941264
291,name_291,704771
292,name_292,514060
293,name_293,881947
294,name_294,408755
295,name_295,881751
296,name_296,377478
297,name_297,485374
298,name_298,795781
299,name_299,119565
300,name_300,687736
301,name_301,155976
302,name_302,795217
303,name_303,47417
304,name_304,500475
305,name_305,521122
306,name_306,429335
307,name_307,308189
308,name_308,922490
309,name_309,992550
310,name_310,197467
311,name_311,551737
312,name_312,596494
313,name_313,121013
314,name_314,178336
315,name_315,490243
316,name_316,555429
317,name_317,634462
318,name_318,177188
319,name_319,780653
320,name_320,643889
321,name_321,923602
322,name_322,229442
323,name_323,594427
324,name_324,238564
325,name_325,291981
326,name_326,234785
327,name_327,398169
328,name_328,331046
329,name_329,959476
330,name_330,893969
331,name_331,568740
332,name_332,422974
333,name_333,627295
334,name_334,121159
335,name_335,241383
336,name_336,759688
337,name_337,606392
338,name_338,549620
339,name_339,443872
340,name_340,253947
341,name_341,217592
342,name_342,640058
343,name_343,297421
344,name_344,711219
345,name_345,91176
346,name_346,46122
347,name_347,555311
348,name_348,560090
349,name_349,431040
350,name_350,606163
351,name_351,223588
352,name_352,43910
353,name_353,27676
354,name_354,922474
355,name_355,302
356,name_356,694165
357,name_357,623336
358,name_358,320408
359,name_359,693822
360,name_360,764169
361,name_361,747707
362,name_362,573001
363,name_363,678741
364,name_364,672214
365,name_365,808633
366,name_366,460225
367,name_367,844227
368,name_368,521073
369,name_369,82331
370,name_370,672551
371,name_371,685481
372,name_372,628541
373,name_373,521659
374,name_374,611392
375,name_375,618812
376,name_376,112085
377,name_377,939377
378,name_378,842322
379,name_379,390671
380,name_380,662769
381,name_381,120928
382,name_382,548447
383,name_383,510264
384,name_384,777017
385,name_385,35412
386,name_386,136843
387,name_387,908012
388,name_388,461084
389,name_389,943168
390,name_390,778180
391,name_391,889436
392,name_392,860685
393,name_393,256480
394,name_394,339291
395,name_395,574368
396,name_396,500454
397,name_397,565942
398,name_398,192412
399,name_399,255
400,name_400,465087
401,name_401,784863
402,name_402,604878
403,name_403,762001
404,name_404,648756
405,name_405,168719
406,name_406,508486
407,name_407,990376
408,name_408,688645
409,name_409,743568
410,name_410,765382
411,name_411,935318
412,name_412,948945
413,name_413,501279
414,name_414,69288
415,name_415,511751
416,name_416,851905
417,name_417,727021
418,name_418,512550
419,name_419,284737
420,name_420,97628
421,name_421,56982
422,name_422,601855
423,name_423,21853
424,name_424,959130
425,name_425,741131
426,name_426,943918
427,name_427,461235
428,name_428,463849
429,name_429,419640
430,name_430,501468
431,name_431,591676
432,name_432,214241
433,name_433,499107
434,name_434,254006
435,name_435,536841
436,name_436,79257
437,name_437,69204
438,name_438,593182
439,name_439,921795
440,name_440,151081
441,name_441,572100
442,name_442,574380
443,name_443,962413
444,name_444,699599
445,name_445,381256
446,name_446,595772
447,name_447,184279
448,name_448,10122
449,name_449,467968
450,name_450,978622
451,name_451,858760
452,name_452,673664
453,name_453,645214
454,name_454,14025
455,name_455,960498
456,name_456,130687
457,name_457,340270
458,name_458,400223
459,name_459,705724
460,name_460,988669
461,name_461,673702
462,name_462,719663
463,name_463,316055
464,name_464,451951
465,name_465,858217
466,name_466,261074
467,name_467,300063
468,name_468,838642
469,name_469,35906
470,name_470,384899
471,name_471,833043
472,name_472,711161
473,name_473,358480
474,name_474,869686
475,name_475,645775
476,name_476,614452
477,name_477,499292
478,name_478,95849
479,name_479,708137
480,name_480,795418
481,name_481,377866
482,name_482,65834
483,name_483,339024
484,name_484,593324
485,name_485,866237
486,name_486,765326
487,name_487,136237
488,name_488,938884
489,name_489,964836
490,name_490,555985
491,name_491,801368
492,name_492,851859
493,name_493,621358
494,name_494,620878
495,name_495,850795
496,name_496,7038
497,name_497,541739
498,name_498,624505
499,name_499,998018
500,name_500,957796
501,name_501,886907
502,name_502,368303
503,name_503,324832
504,name_504,213088
505,name_505,950681
506,name_506,334588
507,name_507,841890
508,name_508,391909
509,name_509,526460
510,name_510,15382
511,name_511,893903
512,name_512,351950
513,name_513,147055
514,name_514,192607
515,name_515,442272
516,name_516,128517
517,name_517,404344
518,name_518,908520
519,name_519,896136
520,name_520,300576
521,name_521,463898
522,name_522,753938
523,name_523,349281
524,name_524,883557
525,name_525,6246
526,name_526,856429
527,name_527,453750
528,name_528,659233
529,name_529,455534
530,name_530,627695
531,name_531,344581
532,name_532,237807
533,name_533,960352
534,name_534,91150
535,name_535,71511
536,name_536,255573
537,name_537,522910
538,name_538,225027
539,name_539,295204
540,name_540,685814
541,name_541,582856
542,name_542,651507
543,name_543,129006
544,name_544,787606
545,name_545,479422
546,name_546,519583
547,name_547,398070
548,name_548,799097
549,name_549,303220
550,name_550,758546
551,name_551,330648
552,name_552,496992
553,name_553,712896
554,name_554,95112
555,name_555,736972
556,name_556,442351
557,name_557,531559
558,name_558,713951
559,name_559,326827
560,name_560,947372
561,name_561,924517
562,name_562,894497
563,name_563,151093
564,name_564,304996
565,name_565,781321
566,name_566,867195
567,name_567,334884
568,name_568,589156
569,name_569,237705
570,name_570,409324
571,name_571,223683
572,name_572,530308
573,name_573,276526
574,name_574,793498
575,name_575,571272
576,name_576,739658
577,name_577,68728
578,name_578,394773
579,name_579,681276
580,name_580,880750
581,name_581,556448
582,name_582,812496
583,name_583,511084
584,name_584,318567
585,name_585,211452
586,name_586,406661
587,name_587,394755
588,name_588,705281
589,name_589,309718
590,name_590,246033
591,name_591,311025
592,name_592,919119
593,name_593,875563
594,name_594,616548
595,name_595,791192
596,name_596,180921
597,name_597,960784
598,name_598,551373
599,name_599,839845
600,name_600,414055
601,name_601,283893
602,name_602,811451
603,name_603,201867
604,name_604,233913
605,name_605,524041
606,name_606,916266
607,name_607,453943
608,name_608,967960
609,name_609,300512
610,name_610,307657
611,name_611,940142
612,name_612,527729
613,name_613,771525
614,name_614,958219
615,name_615,179001
616,name_616,709669
617,name_617,119519
618,name_618,395096
619,name_619,521288
620,name_620,91219
621,name_621,70180
622,name_622,971662
623,name_623,297452
624,name_624,559564
625,name_625,855962
626,name_626,197624
627,name_627,662362
628,name_628,101707
629,name_629,214804
630,name_630,523284
631,name_631,924681
632,name_632,387156
633,name_633,780455
634,name_634,891477
635,name_635,128092
636,name_636,357725
637,name_637,317839
638,name_638,703494
639,name_639,528744
640,name_640,880078
641,name_641,217424
642,name_642,937988
643,name_643,297811
644,name_644,883353
645,name_645,361251
646,name_646,427867
647,name_647,622988
648,name_648,642003
649,name_649,126931
650,name_650,895202
651,name_651,445098
652,name_652,924182
653,name_653,442667
654,name_654,438869
655,name_655,547143
656,name_656,178599
657,name_657,419493
658,name_658,125616
659,name_659,308533
660,name_660,231990
661,name_661,798605
662,name_662,80346
663,name_663,669551
664,name_664,962603
665,name_665,174223
666,name_666,685514
667,name_667,768808
668,name_668,326154
669,name_669,167254
670,name_670,296936
671,name_671,424610
672,name_672,742180
673,name_673,728138
674,name_674,459685
675,name_675,822759
676,name_676,321651
677,name_677,252796
678,name_678,150760
679,name_679,432707
680,name_680,213083
681,name_681,236976
682,name_682,603354
683,name_683,225388
684,name_684,434467
685,name_685,598191
686,name_686,979936
687,name_687,573942
688,name_688,626719
689,name_689,71101
690,name_690,75227
691,name_691,439916
692,name_692,387501
693,name_693,238293
694,name_694,397735
695,name_695,829967
696,name_696,313459
697,name_697,310865
698,name_698,73109
699,name_699,72399
700,name_700,480538
701,name_701,248708
702,name_702,533655
703,name_703,485655
704,name_704,616395
705,name_705,609912
706,name_706,913049
707,name_707,155186
708,name_708,411907
709,name_709,572480
710,name_710,957816
711,name_711,451525
712,name_712,680474
713,name_713,339862
714,name_714,790341
715,name_715,762921
716,name_716,564139
717,name_717,992204
718,name_718,313470
719,name_719,926702
720,name_720,299734
721,name_721,715839
722,name_722,128352
723,name_723,505546
724,name_724,984882
725,name_725,670465
726,name_726,602414
727,name_727,746163
728,name_728,584728
729,name_729,940417
730,name_730,713957
731,name_731,597387
732,name_732,279683
733,name_733,692757
734,name_734,352942
735,name_735,931033
736,name_736,409722
737,name_737,195767
738,name_738,710263
739,name_739,301426
740,name_740,628379
741,name_741,77389
742,name_742,819723
743,name_743,371802
744,name_744,714159
745,name_745,748556
746,name_746,190019
747,name_747,820306
748,name_748,136239
749,name_749,919698
750,name_750,147691
751,name_751,238781
752,name_752,394904
753,name_753,520691
754,name_754,438137
755,name_755,123388
756,name_756,890964
757,name_757,900697
758,name_758,796306
759,name_759,438217
760,name_760,824991
761,name_761,390982
762,name_762,21558
763,name_763,281244
764,name_764,891024
765,name_765,422952
766,name_766,606864
767,name_767,338032
768,name_768,50539
769,name_769,960636
770,name_770,61983
771,name_771,185823
772,name_772,995433
773,name_773,841450
774,name_774,59324
775,name_775,349154
776,name_776,578482
777,name_777,229912
778,name_778,540167
779,name_779,276653
780,name_780,520216
781,name_781,189817
782,name_782,365810
783,name_783,862700
784,name_784,973124
785,name_785,475978
786,name_786,247561
787,name_787,64828
788,name_788,362146
789,name_789,616035
790,name_790,313355
791,name_791,25199
792,name_792,15227
793,name_793,556078
794,name_794,651988
795,name_795,848779
796,name_796,761711
797,name_797,615337
798,name_798,601296
799,name_799,739509
800,name_800,919710
801,name_801,657248
802,name_802,162399
803,name_803,717509
804,name_804,461311
805,name_805,593132
806,name_806,56185
807,name_807,828768
808,name_808,573451
809,name_809,383302
810,name_810,49450
811,name_811,923833
812,name_812,966083
813,name_813,763748
814,name_814,746403
815,name_815,786688
816,name_816,565495
817,name_817,712161
818,name_818,77968
819,name_819,505449
820,name_820,486789
821,name_821,459009
822,name_822,490147
823,name_823,108168
824,name_824,869000
825,name_825,501125
826,name_826,541943
827,name_827,704622
828,name_828,64777
829,name_829,806667
830,name_830,780378
831,name_831,5938
832,name_832,928215
833,name_833,808173
834,name_834,262252
835,name_835,599798
836,name_836,173658
837,name_837,180902
838,name_838,935482
839,name_839,93441
840,name_840,719526
841,name_841,951293
842,name_842,309862
843,name_843,652514
844,name_844,981723
845,name_845,568690
846,name_846,748583
847,name_847,918976
848,name_848,665748
849,name_849,992724
850,name_850,124283
851,name_851,833117
852,name_852,364553
853,name_853,106482
854,name_854,522936
855,name_855,19912
856,name_856,694309
857,name_857,423858
858,name_858,977012
859,name_859,597132
860,name_860,868819
861,name_861,23135
862,name_862,739503
863,name_863,551781
864,name_864,259073
865,name_865,727032
866,name_866,200571
867,name_867,103710
868,name_868,635839
869,name_869,167307
870,name_870,676123
871,name_871,755090
872,name_872,738726
873,name_873,457547
874,name_874,822175
875,name_875,151239
876,name_876,756866
877,name_877,825931
878,name_878,85679
879,name_879,902406
880,name_880,778788
881,name_881,836625
882,name_882,576352
883,name_883,716045
884,name_884,551689
885,name_885,65259
886,name_886,194170
887,name_887,433819
888,name_888,389525
889,name_889,970484
890,name_890,638210
891,name_891,293509
892,name_892,312430
893,name_893,169410
894,name_894,389668
895,name_895,640575
896,name_896,407503
897,name_897,282354
898,name_898,379899
899,name_899,880292
900,name_900,533140
901,name_901,946773
902,name_902,194381
903,name_903,129634
904,name_904,280979
905,name_905,360925
906,name_906,194919
907,name_907,495390
908,name_908,630560
909,name_909,755734
910,name_910,977968
911,name_911,503019
912,name_912,953734
913,name_913,993522
914,name_914,217581
915,name_915,503850
916,name_916,959377
917,name_917,321375
918,name_918,716336
919,name_919,336237
920,name_920,54391
921,name_921,574192
922,name_922,796199
923,name_923,775309
924,name_924,167643
925,name_925,184469
926,name_926,526193
927,name_927,983649
928,name_928,819460
929,name_929,768083
930,name_930,930921
931,name_931,561472
932,name_932,493808
933,name_933,356957
934,name_934,523005
935,name_935,190968
936,name_936,112436
937,name_937,63051
938,name_938,600110
939,name_939,655688
940,name_940,637715
941,name_941,208260
942,name_942,201512
943,name_943,447989
944,name_944,442821
945,name_945,578646
946,name_946,956724
947,name_947,697740
948,name_948,236185
949,name_949,137781
950,name_950,367601
951,name_951,282588
952,name_952,237938
953,name_953,95783
954,name_954,912836
955,name_955,782603
956,name_956,804826
957,name_957,986858
958,name_958,756226
959,name_959,436645
960,name_960,281022
961,name_961,649900
962,name_962,491494
963,name_963,856861
964,name_964,383416
965,name_965,82579
966,name_966,47035
967,name_967,121810
968,name_968,823191
969,name_969,809178
970,name_970,935461
971,name_971,814627
972,name_972,692973
973,name_973,364909
974,name_974,624725
975,name_975,186606
976,name_976,619029
977,name_977,326761
978,name_978,981344
979,name_979,570589
980,name_980,436930
981,name_981,166024
982,name_982,391678
983,name_983,820163
984,name_984,997866
985,name_985,646123
986,name_986,852705
987,name_987,986704
988,name_988,679065
989,name_989,990182
990,name_990,685064
991,name_991,464862
992,name_992,987431
993,name_993,506208
994,name_994,579994
995,name_995,872352
996,name_996,732798
997,name_997,873511
998,name_998,17278
999,name_999,333131
1000,name_1000,543506
1001,name_1001,104683
1002,name_1002,845304
1003,name_1003,773611
1004,name_1004,844331
1005,name_1005,331139
1006,name_1006,104866
1007,name_1007,646967
1008,name_1008,848156
1009,name_1009,887139
1010,name_1010,527603
1011,name_1011,731484
1012,name_1012,725027
1013,name_1013,320243
1014,name_1014,751477
1015,name_1015,455536
1016,name_1016,995604
1017,name_1017,504097
1018,name_1018,876603
1019,name_1019,316959
1020,name_1020,875412
1021,name_1021,456536
1022,name_1022,78896
1023,name_1023,460987
1024,name_1024,971514
1025,name_1025,787211
1026,name_1026,585016
1027,name_1027,620797
1028,name_1028,961921
1029,name_1029,806098
1030,name_1030,915896
1031,name_1031,541994
1032,name_1032,485866
1033,name_1033,726008
1034,name_1034,313293
1035,name_1035,789922
1036,name_1036,33210
1037,name_1037,853905
1038,name_1038,282347
1039,name_1039,56846
1040,name_1040,300103
1041,name_1041,189663
1042,name_1042,148352
1043,name_1043,299775
1044,name_1044,921466
1045,name_1045,634401
1046,name_1046,386059
1047,name_1047,415426
1048,name_1048,331108
1049,name_1049,231032
1050,name_1050,546480
1051,name_1051,504424
1052,name_1052,478700
1053,name_1053,534430
1054,name_1054,930794
1055,name_1055,780336
1056,name_1056,620551
1057,name_1057,396875
1058,name_1058,161935
1059,name_1059,560457
1060,name_1060,46855
1061,name_1061,366498
1062,name_1062,299544
1063,name_1063,132312
1064,name_1064,908716
1065,name_1065,243311
1066,name_1066,684354
1067,name_1067,885905
1068,name_1068,930480
1069,name_1069,383319
1070,name_1070,794881
1071,name_1071,765407
1072,name_1072,434638
1073,name_1073,632586
1074,name_1074,188418
1075,name_1075,56461
1076,name_1076,589631
1077,name_1077,215095
1078,name_1078,324044
1079,name_1079,636466
1080,name_1080,46398
1081,name_1081,890656
1082,name_1082,391762
1083,name_1083,924392
1084,name_1084,614119
1085,name_1085,857034
1086,name_1086,941528
1087,name_1087,191048
1088,name_1088,632175
1089,name_1089,152436
1090,name_1090,176268
1091,name_1091,299998
1092,name_1092,852108
1093,name_1093,745419
1094,name_1094,997636
1095,name_1095,10210
1096,name_1096,79588
1097,name_1097,553458
1098,name_1098,579710
1099,name_1099,345517
1100,name_1100,842972
1101,name_1101,344087
1102,name_1102,1565
1103,name_1103,291566
1104,name_1104,395755
1105,name_1105,596190
1106,name_1106,443897
1107,name_1107,506472
1108,name_1108,792347
1109,name_1109,823916
1110,name_1110,609249
1111,name_1111,329157
1112,name_1112,859164
1113,name_1113,15094
1114,name_1114,743887
1115,name_1115,59001
1116,name_1116,597629
1117,name_1117,399541
1118,name_1118,346279
1119,name_1119,368435
1120,name_1120,425166
1121,name_1121,166934
1122,name_1122,957173
1123,name_1123,26478
1124,name_1124,74847
1125,name_1125,702707
1126,name_1126,149937
1127,name_1127,293350
1128,name_1128,114650
1129,name_1129,911951
1130,name_1130,530644
1131,name_1131,835589
1132,name_1132,653020
1133,name_1133,412951
1134,name_1134,709763
1135,name_1135,72307
1136,name_1136,248038
1137,name_1137,172616
1138,name_1138,141766
1139,name_1139,124121
1140,name_1140,491808
1141,name_1141,150496
1142,name_1142,719306
1143,name_1143,511296
1144,name_1144,562105
1145,name_1145,626649
1146,name_1146,680790
1147,name_1147,231910
1148,name_1148,697120
1149,name_1149,287918
1150,name_1150,492236
1151,name_1151,298699
1152,name_1152,734699
1153,name_1153,332915
1154,name_1154,188251
1155,name_1155,840442
1156,name_1156,82328
1157,name_1157,871115
1158,name_1158,151655
1159,name_1159,601409
1160,name_1160,51071
1161,name_1161,722705
1162,name_1162,590549
1163,name_1163,938549
1164,name_1164,62240
1165,name_1165,654610
1166,name_1166,432024
1167,name_1167,429807
1168,name_1168,740296
1169,name_1169,214813
1170,name_1170,164811
1171,name_1171,666247
1172,name_1172,679018
1173,name_1173,834067
1174,name_1174,509599
1175,name_1175,747584
1176,name_1176,902108
1177,name_1177,100789
1178,name_1178,947687
1179,name_1179,362259
1180,name_1180,907211
1181,name_1181,779739
1182,name_1182,267381
1183,name_1183,444585
1184,name_1184,634193
1185,name_1185,215355
1186,name_1186,919056
1187,name_1187,976748
1188,name_1188,402031
1189,name_1189,994077
1190,name_1190,102807
1191,name_1191,948352
1192,name_1192,941974
1193,name_1193,420926
1194,name_1194,878106
1195,name_1195,92178
1196,name_1196,566254
1197,name_1197,345209
1198,name_1198,27861
1199,name_1199,399736
1200,name_1200,48754
1201,name_1201,82336
1202,name_1202,426751
1203,name_1203,530495
1204,name_1204,447139
1205,name_1205,604019
1206,name_1206,631773
1207,name_1207,713827
1208,name_1208,123885
1209,name_1209,691433
1210,name_1210,530734
1211,name_1211,331303
1212,name_1212,384653
1213,name_1213,688834
1214,name_1214,834802
1215,name_1215,577900
1216,name_1216,728288
1217,name_1217,984338
1218,name_1218,840227
1219,name_1219,281966
1220,name_1220,679858
1221,name_1221,867471
1222,name_1222,637694
1223,name_1223,530891
1224,name_1224,667392
1225,name_1225,88854
1226,name_1226,212589
1227,name_1227,93845
1228,name_1228,283168
1229,name_1229,268363
1230,name_1230,804835
1231,name_1231,775574
1232,name_1232,818344
1233,name_1233,384559
1234,name_1234,448481
1235,name_1235,373088
1236,name_1236,781580
1237,name_1237,611118
1238,name_1238,312404
1239,name_1239,150339
1240,name_1240,353614
1241,name_1241,999944
1242,name_1242,745921
1243,name_1243,245724
1244,name_1244,221936
1245,name_1245,361230
1246,name_1246,497589
1247,name_1247,293597
1248,name_1248,943967
1249,name_1249,563164
1250,name_1250,839367
1251,name_1251,957071
1252,name_1252,551447
1253,name_1253,197366
1254,name_1254,253704
1255,name_1255,711751
1256,name_1256,903198
1257,name_1257,311518
1258,name_1258,757216
1259,name_1259,347215
1260,name_1260,578208
1261,name_1261,475682
1262,name_1262,565050
1263,name_1263,476896
1264,name_1264,369080
1265,name_1265,384209
1266,name_1266,95659
1267,name_1267,934507
1268,name_1268,958317
1269,name_1269,278986
1270,name_1270,4739
1271,name_1271,605218
1272,name_1272,138946
1273,name_1273,900965
1274,name_1274,352775
1275,name_1275,646246
1276,name_1276,106142
1277,name_1277,679124
1278,name_1278,916237
1279,name_1279,382198
1280,name_1280,74159
1281,name_1281,76221
1282,name_1282,645570
1283,name_1283,728342
1284,name_1284,264966
1285,name_1285,246226
1286,name_1286,334313
1287,name_1287,201782
1288,name_1288,565559
1289,name_1289,109582
1290,name_1290,703752
1291,name_1291,482759
1292,name_1292,948780
1293,name_1293,514397
1294,name_1294,287691
1295,name_1295,113975
1296,name_1296,653274
1297,name_1297,817568
1298,name_1298,263684
1299,name_1299,244427
1300,name_1300,621636
1301,name_1301,220987
1302,name_1302,822676
1303,name_1303,18933
1304,name_1304,941869
1305,name_1305,161264
1306,name_1306,856380
1307,name_1307,450152
1308,name_1308,462979
1309,name_1309,126707
1310,name_1310,970950
1311,name_1311,176083
1312,name_1312,140012
1313,name_1313,30281
1314,name_1314,30532
1315,name_1315,916011
1316,name_1316,208100
1317,name_1317,329709
1318,name_1318,860630
1319,name_1319,865741
1320,name_1320,203023
1321,name_1321,995278
1322,name_1322,751782
1323,name_1323,959641
1324,name_1324,458139
1325,name_1325,297702
1326,name_1326,17980
1327,name_1327,699261
1328,name_1328,467007
1329,name_1329,776855
1330,name_1330,921863
1331,name_1331,846922
1332,name_1332,600733
1333,name_1333,235542
1334,name_1334,947570
1335,name_1335,405151
1336,name_1336,982396
1337,name_1337,158840
1338,name_1338,807103
1339,name_1339,466271
1340,name_1340,856233
1341,name_1341,829623
1342,name_1342,513984
1343,name_1343,788913
1344,name_1344,193099
1345,name_1345,779261
1346,name_1346,145241
1347,name_1347,436701
1348,name_1348,947541
1349,name_1349,827916
1350,name_1350,265000
1351,name_1351,943618
1352,name_1352,50138
1353,name_1353,578090
1354,name_1354,992811
1355,name_1355,167056
1356,name_1356,979505
1357,name_1357,17465
1358,name_1358,698927
1359,name_1359,866713
1360,name_1360,887263
1361,name_1361,815663
1362,name_1362,411912
1363,name_1363,413271
1364,name_1364,503487
1365,name_1365,314561
1366,name_1366,479421
1367,name_1367,641161
1368,name_1368,474027
1369,name_1369,906776
1370,name_1370,820394
1371,name_1371,115891
1372,name_1372,798012
1373,name_1373,977460
1374,name_1374,954027
1375,name_1375,823871
1376,name_1376,894360
1377,name_1377,158963
1378,name_1378,416189
1379,name_1379,187941
1380,name_1380,306504
1381,name_1381,387077
1382,name_1382,4971
1383,name_1383,833788
1384,name_1384,214501
1385,name_1385,752197
1386,name_1386,954743
1387,name_1387,60148
1388,name_1388,420927
1389,name_1389,330570
1390,name_1390,264799
1391,name_1391,835295
1392,name_1392,165059
1393,name_1393,136013
1394,name_1394,670505
1395,name_1395,469255
1396,name_1396,34795
1397,name_1397,630894
1398,name_1398,770080
1399,name_1399,486760
1400,name_1400,660266
1401,name_1401,865285
1402,name_1402,872480
1403,name_1403,601541
1404,name_1404,892202
1405,name_1405,678499
1406,name_1406,269932
1407,name_1407,493344
1408,name_1408,919786
1409,name_1409,392775
1410,name_1410,473103
1411,name_1411,942002
1412,name_1412,494422
1413,name_1413,475283
1414,name_1414,346961
1415,name_1415,170511
1416,name_1416,898046
1417,name_1417,115926
1418,name_1418,634092
1419,name_1419,193446
1420,name_1420,737200
1421,name_1421,425921
1422,name_1422,440519
1423,name_1423,295252
1424,name_1424,909930
1425,name_1425,809379
1426,name_1426,7814
1427,name_1427,701924
1428,name_1428,673162
1429,name_1429,467461
1430,name_1430,855892
1431,name_1431,457373
1432,name_1432,10522
1433,name_1433,596119
1434,name_1434,348521
1435,name_1435,34523
1436,name_1436,938511
1437,name_1437,946790
1438,name_1438,845387
1439,name_1439,633844
1440,name_1440,781494
1441,name_1441,814673
1442,name_1442,125077
1443,name_1443,807198
1444,name_1444,20592
1445,name_1445,801426
1446,name_1446,169303
1447,name_1447,206778
1448,name_1448,581753
1449,name_1449,457410
1450,name_1450,557335
1451,name_1451,177750
1452,name_1452,685729
1453,name_1453,397517
