id,name,value
595,name_595,162626
596,name_596,488346
597,name_597,130164
598,name_598,671359
599,name_599,391517
600,name_600,496706
601,name_601,49354
602,name_602,834892
603,name_603,394729
604,name_604,747982
605,name_605,851466
606,name_606,923594
607,name_607,564929
608,name_608,145551
609,name_609,417154
610,name_610,153084
611,name_611,379069
612,name_612,996790
613,name_613,820556
614,name_614,282152
615,name_615,357345
616,name_616,448851
617,name_617,250395
618,name_618,788158
619,name_619,711188
620,name_620,346147
621,name_621,138666
622,name_622,953277
623,name_623,317112
624,name_624,130099
625,name_625,606472
626,name_626,238580
627,name_627,9084
628,name_628,316815
629,name_629,851509
630,name_630,496603
631,name_631,257958
632,name_632,612690
633,name_633,976726
634,name_634,942034
635,name_635,514614
636,name_636,283488
637,name_637,555883
638,name_638,896988
639,name_639,338916
640,name_640,278380
641,name_641,18930
642,name_642,903630
643,name_643,26081
644,name_644,268402
645,name_645,206839
646,name_646,893468
647,name_647,810379
648,name_648,344536
649,name_649,859487
650,name_650,697994
651,name_651,460716
652,name_652,805864
653,name_653,342670
654,name_654,993076
655,name_655,743503
656,name_656,200221
657,name_657,331020
658,name_658,242471
659,name_659,37365
660,name_660,290700
661,name_661,205558
662,name_662,255489
663,name_663,665622
664,name_664,205110
665,name_665,495892
666,name_666,183994
667,name_667,760851
668,name_668,937299
669,name_669,956434
670,name_670,947270
671,name_671,534995
672,name_672,460144
673,name_673,841516
674,name_674,554358
675,name_675,52184
676,name_676,140389
677,name_677,976529
678,name_678,390071
679,name_679,845776
680,name_680,386347
681,name_681,386124
682,name_682,278739
683,name_683,163953
684,name_684,972439
685,name_685,130213
686,name_686,678285
687,name_687,414758
688,name_688,879884
689,name_689,262507
690,name_690,426459
691,name_691,862638
692,name_692,300749
693,name_693,943443
694,name_694,694471
695,name_695,934242
696,name_696,452578
697,name_697,489801
698,name_698,678807
699,name_699,751087
700,name_700,830610
701,name_701,928685
702,name_702,643860
703,name_703,670955
704,name_704,302880
705,name_705,916165
706,name_706,247330
707,name_707,78806
708,name_708,807576
709,name_709,875008
710,name_710,353302
711,name_711,936842
712,name_712,37099
713,name_713,721071
714,name_714,60242
715,name_715,435124
716,name_716,11024
717,name_717,167828
718,name_718,759712
719,name_719,432168
720,name_720,105286
721,name_721,178496
722,name_722,768839
723,name_723,108827
724,name_724,291360
725,name_725,819652
726,name_726,487194
727,name_727,331112
728,name_728,782642
729,name_729,49765
730,name_730,13170
731,name_731,457930
732,name_732,637598
733,name_733,702703
734,name_734,698756
735,name_735,434409
736,name_736,22217
737,name_737,324277
738,name_738,252102
739,name_739,403378
740,name_740,506585
741,name_741,901828
742,name_742,599443
743,name_743,927723
744,name_744,657360
745,name_745,500875
746,name_746,645472
747,name_747,548952
748,name_748,176716
749,name_749,217356
750,name_750,449109
751,name_751,127102
752,name_752,650582
753,name_753,903741
754,name_754,965184
755,name_755,689483
756,name_756,408257
757,name_757,288905
758,name_758,987336
759,name_759,992225
760,name_760,75658
761,name_761,217170
762,name_762,610194
763,name_763,588437
764,name_764,255617
765,name_765,457005
766,name_766,344640
767,name_767,88325
768,name_768,531675
769,name_769,943600
770,name_770,921203
771,name_771,717011
772,name_772,753957
773,name_773,447287
774,name_774,826698
775,name_775,273248
776,name_776,79739
777,name_777,49976
778,name_778,318639
779,name_779,172546
780,name_780,140423
781,name_781,565186
782,name_782,948032
783,name_783,829555
784,name_784,466586
785,name_785,554031
786,name_786,181099
787,name_787,753851
788,name_788,137849
789,name_789,610567
790,name_790,735381
791,name_791,910137
792,name_792,987163
793,name_793,518088
794,name_794,273501
795,name_795,208446
796,name_796,517325
797,name_797,70533
798,name_798,591007
799,name_799,890744
800,name_800,698444
801,name_801,471892
802,name_802,845976
803,name_803,34170
804,name_804,992966
805,name_805,843306
806,name_806,838044
807,name_807,947196
808,name_808,531122
809,name_809,221906
810,name_810,615425
811,name_811,533363
812,name_812,623313
813,name_813,844980
814,name_814,796503
815,name_815,991715
816,name_816,794950
817,name_817,750190
818,name_818,12799
819,name_819,421478
820,name_820,576376
821,name_821,51940
822,name_822,347771
823,name_823,878927
824,name_824,169170
825,name_825,650747
826,name_826,204864
827,name_827,88567
828,name_828,525253
829,name_829,729829
830,name_830,704553
831,name_831,191146
832,name_832,341375
833,name_833,121326
834,name_834,737628
835,name_835,446687
836,name_836,582692
837,name_837,850933
838,name_838,862211
839,name_839,740203
840,name_840,505734
841,name_841,200287
842,name_842,927853
843,name_843,806233
844,name_844,382371
845,name_845,833975
846,name_846,265126
847,name_847,852490
848,name_848,221223
849,name_849,248308
850,name_850,461511
851,name_851,79221
852,name_852,184467
853,name_853,554236
854,name_854,42606
855,name_855,17005
856,name_856,2311
857,name_857,874376
858,name_858,264658
859,name_859,286994
860,name_860,43833
861,name_861,12120
862,name_862,958075
863,name_863,425567
864,name_864,966825
865,name_865,757588
866,name_866,246575
867,name_867,757648
868,name_868,210772
869,name_869,258934
870,name_870,43619
871,name_871,487478
872,name_872,25340
873,name_873,832004
874,name_874,939918
875,name_875,812268
876,name_876,64559
877,name_877,286719
878,name_878,581110
879,name_879,765772
880,name_880,722747
881,name_881,193858
882,name_882,761032
883,name_883,55841
884,name_884,86193
885,name_885,753364
886,name_886,64346
887,name_887,136698
888,name_888,918786
889,name_889,828676
890,name_890,958501
891,name_891,669746
892,name_892,561042
893,name_893,148778
894,name_894,361172
895,name_895,427348
896,name_896,342422
897,name_897,864311
898,name_898,2647
899,name_899,418912
900,name_900,677710
901,name_901,810788
902,name_902,565973
903,name_903,273418
904,name_904,915717
905,name_905,770613
906,name_906,667444
907,name_907,3012
908,name_908,489297
909,name_909,268189
910,name_910,352033
911,name_911,785817
912,name_912,623548
913,name_913,843814
914,name_914,83872
915,name_915,578209
916,name_916,128379
917,name_917,668652
918,name_918,193962
919,name_919,504163
920,name_920,122741
921,name_921,127422
922,name_922,641347
923,name_923,927921
924,name_924,699222
925,name_925,941890
926,name_926,712563
927,name_927,186575
928,name_928,709540
929,name_929,955911
930,name_930,246564
931,name_931,202164
932,name_932,209053
933,name_933,910326
934,name_934,772864
935,name_935,317399
936,name_936,464597
937,name_937,334719
938,name_938,167744
939,name_939,839021
940,name_940,730087
941,name_941,286404
942,name_942,989351
943,name_943,300243
944,name_944,236811
945,name_945,268636
946,name_946,478396
947,name_947,511004
948,name_948,656357
949,name_949,300409
950,name_950,583446
951,name_951,94040
952,name_952,19917
953,name_953,363777
954,name_954,262702
955,name_955,719685
956,name_956,2757
957,name_957,894794
958,name_958,377539
959,name_959,429139
960,name_960,679664
961,name_961,8131
962,name_962,383494
963,name_963,502866
964,name_964,965349
965,name_965,710503
966,name_966,768186
967,name_967,128217
968,name_968,925190
969,name_969,697162
970,name_970,811169
971,name_971,908440
972,name_972,796822
973,name_973,467050
974,name_974,434863
975,name_975,615891
976,name_976,537021
977,name_977,76620
978,name_978,806468
979,name_979,651100
980,name_980,604053
981,name_981,356964
982,name_982,546568
983,name_983,515754
984,name_984,113142
985,name_985,768238
986,name_986,997888
987,name_987,418575
988,name_988,37397
989,name_989,868157
990,name_990,655397
991,name_991,128202
992,name_992,472542
993,name_993,6038
994,name_994,306446
995,name_995,129166
996,name_996,930933
997,name_997,676275
998,name_998,130920
999,name_999,170514
1000,name_1000,915984
1001,name_1001,490898
1002,name_1002,599982
1003,name_1003,650291
1004,name_1004,608775
1005,name_1005,745524
1006,name_1006,684706
1007,name_1007,627612
1008,name_1008,516467
1009,name_1009,781379
1010,name_1010,833731
1011,name_1011,447545
1012,name_1012,754981
1013,name_1013,665485
1014,name_1014,102004
1015,name_1015,156910
1016,name_1016,792374
1017,name_1017,384692
1018,name_1018,546205
1019,name_1019,901140
1020,name_1020,518955
1021,name_1021,401440
1022,name_1022,581966
1023,name_1023,767656
1024,name_1024,226629
1025,name_1025,320440
1026,name_1026,402602
1027,name_1027,664569
1028,name_1028,976788
1029,name_1029,340581
1030,name_1030,820541
1031,name_1031,413266
1032,name_1032,270509
1033,name_1033,472573
1034,name_1034,13411
1035,name_1035,315956
1036,name_1036,185204
1037,name_1037,161587
1038,name_1038,341427
1039,name_1039,74613
1040,name_1040,203180
1041,name_1041,649437
1042,name_1042,492276
1043,name_1043,853541
1044,name_1044,757884
1045,name_1045,72633
1046,name_1046,680060
1047,name_1047,647459
1048,name_1048,465166
1049,name_1049,741432
1050,name_1050,15357
1051,name_1051,841451
1052,name_1052,171704
1053,name_1053,398663
1054,name_1054,57923
1055,name_1055,423190
1056,name_1056,789944
1057,name_1057,112738
1058,name_1058,68093
1059,name_1059,11479
1060,name_1060,895432
1061,name_1061,527110
1062,name_1062,46116
1063,name_1063,662744
1064,name_1064,93233
1065,name_1065,27987
1066,name_1066,292188
1067,name_1067,293073
1068,name_1068,977529
1069,name_1069,785984
1070,name_1070,55487
1071,name_1071,617923
1072,name_1072,175379
1073,name_1073,167424
1074,name_1074,780495
1075,name_1075,923059
1076,name_1076,801011
1077,name_1077,102469
1078,name_1078,61090
1079,name_1079,822203
1080,name_1080,336924
1081,name_1081,253857
1082,name_1082,102266
1083,name_1083,308182
1084,name_1084,813929
1085,name_1085,758065
1086,name_1086,528734
1087,name_1087,579847
1088,name_1088,789665
1089,name_1089,878730
1090,name_1090,272903
1091,name_1091,209158
1092,name_1092,773002
1093,name_1093,301791
1094,name_1094,709442
1095,name_1095,499198
1096,name_1096,914747
1097,name_1097,497076
1098,name_1098,345852
1099,name_1099,525385
1100,name_1100,924899
1101,name_1101,311876
1102,name_1102,335467
1103,name_1103,252966
1104,name_1104,603381
1105,name_1105,121796
1106,name_1106,393741
1107,name_1107,146497
1108,name_1108,41760
1109,name_1109,213264
1110,name_1110,983303
1111,name_1111,954892
1112,name_1112,873675
1113,name_1113,562832
1114,name_1114,902725
1115,name_1115,350162
1116,name_1116,357498
1117,name_1117,45978
1118,name_1118,219373
1119,name_1119,477638
1120,name_1120,966288
1121,name_1121,781931
1122,name_1122,740961
1123,name_1123,3369
1124,name_1124,663188
1125,name_1125,797089
1126,name_1126,898503
1127,name_1127,990495
1128,name_1128,533039
1129,name_1129,288942
1130,name_1130,663762
1131,name_1131,429572
1132,name_1132,616914
1133,name_1133,578426
1134,name_1134,569866
1135,name_1135,835689
1136,name_1136,571193
1137,name_1137,741819
1138,name_1138,516751
1139,name_1139,698591
1140,name_1140,995479
1141,name_1141,847935
1142,name_1142,103574
1143,name_1143,157320
1144,name_1144,880592
1145,name_1145,157958
1146,name_1146,141813
1147,name_1147,857524
1148,name_1148,809946
1149,name_1149,282997
1150,name_1150,896941
1151,name_1151,815208
1152,name_1152,369477
1153,name_1153,251327
1154,name_1154,672424
1155,name_1155,707244
1156,name_1156,343665
1157,name_1157,910440
1158,name_1158,567931
1159,name_1159,92798
1160,name_1160,501820
1161,name_1161,280361
1162,name_1162,285057
1163,name_1163,458085
1164,name_1164,374820
1165,name_1165,770126
1166,name_1166,53144
1167,name_1167,787615
1168,name_1168,274092
1169,name_1169,399723
1170,name_1170,512237
1171,name_1171,360370
1172,name_1172,525160
1173,name_1173,553978
1174,name_1174,478576
1175,name_1175,627104
1176,name_1176,288590
1177,name_1177,539716
1178,name_1178,24874
1179,name_1179,171584
1180,name_1180,986331
1181,name_1181,880321
1182,name_1182,891378
1183,name_1183,3803
1184,name_1184,789357
1185,name_1185,536711
1186,name_1186,635186
1187,name_1187,634586
1188,name_1188,264151
1189,name_1189,196201
1190,name_1190,623257
1191,name_1191,206325
1192,name_1192,637926
1193,name_1193,773217
1194,name_1194,269814
1195,name_1195,869407
1196,name_1196,454094
1197,name_1197,114729
1198,name_1198,911342
1199,name_1199,472009
1200,name_1200,198671
1201,name_1201,937238
1202,name_1202,511677
1203,name_1203,571733
1204,name_1204,493067
1205,name_1205,69142
1206,name_1206,562109
1207,name_1207,329912
1208,name_1208,350740
1209,name_1209,674250
1210,name_1210,284752
1211,name_1211,865180
1212,name_1212,461145
1213,name_1213,42367
1214,name_1214,773248
1215,name_1215,640939
1216,name_1216,423685
1217,name_1217,584133
1218,name_1218,296465
1219,name_1219,505221
1220,name_1220,44194
1221,name_1221,610970
1222,name_1222,789101
1223,name_1223,500623
1224,name_1224,565368
1225,name_1225,19121
1226,name_1226,952564
1227,name_1227,487823
1228,name_1228,139028
1229,name_1229,494594
1230,name_1230,580343
1231,name_1231,551240
1232,name_1232,576307
1233,name_1233,10691
1234,name_1234,238451
1235,name_1235,352911
1236,name_1236,295986
1237,name_1237,761256
1238,name_1238,471925
1239,name_1239,472729
1240,name_1240,660882
1241,name_1241,435203
1242,name_1242,469656
1243,name_1243,525952
1244,name_1244,680909
1245,name_1245,794600
1246,name_1246,651178
1247,name_1247,99954
1248,name_1248,510266
1249,name_1249,509116
1250,name_1250,184423
1251,name_1251,567925
1252,name_1252,263741
1253,name_1253,763833
1254,name_1254,394181
1255,name_1255,303964
1256,name_1256,863696
1257,name_1257,252004
1258,name_1258,793638
1259,name_1259,554173
1260,name_1260,659239
1261,name_1261,995
1262,name_1262,300275
1263,name_1263,414472
1264,name_1264,297
1265,name_1265,355188
1266,name_1266,195117
1267,name_1267,414474
1268,name_1268,377806
1269,name_1269,117176
1270,name_1270,492559
1271,name_1271,46566
1272,name_1272,997995
1273,name_1273,675558
1274,name_1274,626893
1275,name_1275,73195
1276,name_1276,184506
1277,name_1277,675521
1278,name_1278,986190
1279,name_1279,852412
1280,name_1280,688832
1281,name_1281,754438
1282,name_1282,462368
1283,name_1283,717336
1284,name_1284,397626
1285,name_1285,371688
1286,name_1286,292705
1287,name_1287,542093
1288,name_1288,378388
1289,name_1289,61215
1290,name_1290,483842
1291,name_1291,203237
1292,name_1292,177710
1293,name_1293,456883
1294,name_1294,550113
1295,name_1295,174708
1296,name_1296,371007
1297,name_1297,781158
1298,name_1298,719656
1299,name_1299,535773
1300,name_1300,774375
1301,name_1301,838799
1302,name_1302,219533
1303,name_1303,709230
1304,name_1304,699444
1305,name_1305,952511
1306,name_1306,785587
1307,name_1307,255583
1308,name_1308,254483
1309,name_1309,24301
1310,name_1310,959147
1311,name_1311,652441
1312,name_1312,847520
1313,name_1313,356274
1314,name_1314,563085
1315,name_1315,65897
1316,name_1316,625762
1317,name_1317,502993
1318,name_1318,685981
1319,name_1319,655335
1320,name_1320,1620
1321,name_1321,848590
1322,name_1322,651022
1323,name_1323,793575
1324,name_1324,898793
1325,name_1325,941084
1326,name_1326,724132
1327,name_1327,259728
1328,name_1328,71628
1329,name_1329,999716
1330,name_1330,730907
1331,name_1331,935010
1332,name_1332,179488
1333,name_1333,215691
1334,name_1334,472628
1335,name_1335,35340
1336,name_1336,587605
1337,name_1337,700489
1338,name_1338,7345
1339,name_1339,581805
1340,name_1340,615848
1341,name_1341,550529
1342,name_1342,70950
1343,name_1343,973461
1344,name_1344,856896
1345,name_1345,639170
1346,name_1346,570535
1347,name_1347,658213
1348,name_1348,888412
1349,name_1349,449646
1350,name_1350,848221
1351,name_1351,635349
1352,name_1352,334109
1353,name_1353,2359
1354,name_1354,743092
1355,name_1355,453679
1356,name_1356,694978
1357,name_1357,426968
1358,name_1358,373760
1359,name_1359,259167
1360,name_1360,694386
1361,name_1361,69991
1362,name_1362,266663
1363,name_1363,399743
1364,name_1364,387266
1365,name_1365,700831
1366,name_1366,437195
1367,name_1367,322366
1368,name_1368,431624
1369,name_1369,85383
1370,name_1370,328566
1371,name_1371,953852
1372,name_1372,777625
1373,name_1373,61092
1374,name_1374,798645
1375,name_1375,709324
1376,name_1376,768138
1377,name_1377,658957
1378,name_1378,269461
1379,name_1379,693130
1380,name_1380,636776
1381,name_1381,420149
1382,name_1382,367775
1383,name_1383,837177
1384,name_1384,16513
1385,name_1385,77791
1386,name_1386,901397
1387,name_1387,999266
1388,name_1388,87068
1389,name_1389,790564
1390,name_1390,669231
1391,name_1391,799475
1392,name_1392,261745
1393,name_1393,277097
1394,name_1394,495085
1395,name_1395,148137
1396,name_1396,95131
1397,name_1397,94450
1398,name_1398,19765
1399,name_1399,171582
1400,name_1400,101045
1401,name_1401,962883
1402,name_1402,374600
1403,name_1403,152569
1404,name_1404,153135
1405,name_1405,434130
1406,name_1406,903802
1407,name_1407,897408
1408,name_1408,320213
1409,name_1409,852319
1410,name_1410,734449
1411,name_1411,389699
1412,name_1412,749581
1413,name_1413,445860
1414,name_1414,196800
1415,name_1415,109283
1416,name_1416,298527
1417,name_1417,759640
1418,name_1418,228138
1419,name_1419,782790
1420,name_1420,745367
1421,name_1421,957067
1422,name_1422,687032
1423,name_1423,74038
1424,name_1424,709005
1425,name_1425,256573
1426,name_1426,880900
1427,name_1427,310623
1428,name_1428,186930
1429,name_1429,414012
1430,name_1430,7919
1431,name_1431,183391
1432,name_1432,649794
1433,name_1433,91310
1434,name_1434,174650
1435,name_1435,893621
1436,name_1436,300619
1437,name_1437,989248
1438,name_1438,954183
1439,name_1439,19462
1440,name_1440,171975
1441,name_1441,377545
1442,name_1442,454661
1443,name_1443,922974
1444,name_1444,45243
1445,name_1445,147586
1446,name_1446,618042
1447,name_1447,983129
1448,name_1448,174509
1449,name_1449,350553
1450,name_1450,598310
1451,name_1451,885786
1452,name_1452,822110
1453,name_1453,553735
