id,name,value
710,name_710,671036
711,name_711,817629
712,name_712,702664
713,name_713,904057
714,name_714,274682
715,name_715,510296
716,name_716,861402
717,name_717,115278
718,name_718,603299
719,name_719,2727
720,name_720,648954
721,name_721,607443
722,name_722,776332
723,name_723,93447
724,name_724,202947
725,name_725,550894
726,name_726,290797
727,name_727,853521
728,name_728,477257
729,name_729,327390
730,name_730,994379
731,name_731,102706
732,name_732,758855
733,name_733,882265
734,name_734,955280
735,name_735,609256
736,name_736,409308
737,name_737,180641
738,name_738,918090
739,name_739,721914
740,name_740,352272
741,name_741,327619
742,name_742,377019
743,name_743,851531
744,name_744,645964
745,name_745,354267
746,name_746,201596
747,name_747,118657
748,name_748,68272
749,name_749,47504
750,name_750,350566
751,name_751,990638
752,name_752,840016
753,name_753,602242
754,name_754,232881
755,name_755,740496
756,name_756,202727
757,name_757,13931
758,name_758,199155
759,name_759,346480
760,name_760,782843
761,name_761,890388
762,name_762,440683
763,name_763,952419
764,name_764,684784
765,name_765,708125
766,name_766,558025
767,name_767,312652
768,name_768,336617
769,name_769,233713
770,name_770,899817
771,name_771,243591
772,name_772,42470
773,name_773,416599
774,name_774,738797
775,name_775,908737
776,name_776,828606
777,name_777,183750
778,name_778,505940
779,name_779,30055
780,name_780,340896
781,name_781,283682
782,name_782,371865
783,name_783,462101
784,name_784,57446
785,name_785,699853
786,name_786,342980
787,name_787,358608
788,name_788,129227
789,name_789,429411
790,name_790,338615
791,name_791,521188
792,name_792,271315
793,name_793,937829
794,name_794,951957
795,name_795,149196
796,name_796,420146
797,name_797,91698
798,name_798,112262
799,name_799,533924
800,name_800,727949
801,name_801,924969
802,name_802,821479
803,name_803,951776
804,name_804,616414
805,name_805,89753
806,name_806,258323
807,name_807,287100
808,name_808,634799
809,name_809,633589
810,name_810,529287
811,name_811,434468
812,name_812,742144
813,name_813,923148
814,name_814,796842
815,name_815,162169
816,name_816,591163
817,name_817,447375
818,name_818,132479
819,name_819,107826
820,name_820,661101
821,name_821,400619
822,name_822,2046
823,name_823,178180
824,name_824,720910
825,name_825,553506
826,name_826,396870
827,name_827,883190
828,name_828,317679
829,name_829,456410
830,name_830,31515
831,name_831,297911
832,name_832,943353
833,name_833,304879
834,name_834,992757
835,name_835,994062
836,name_836,272769
837,name_837,394170
838,name_838,749048
839,name_839,948051
840,name_840,225825
841,name_841,930013
842,name_842,76878
843,name_843,987257
844,name_844,344903
845,name_845,162409
846,name_846,565939
847,name_847,50409
848,name_848,176254
849,name_849,802896
850,name_850,364710
851,name_851,214084
852,name_852,515180
853,name_853,950482
854,name_854,908616
855,name_855,624608
856,name_856,219562
857,name_857,931923
858,name_858,617803
859,name_859,442624
860,name_860,737277
861,name_861,767791
862,name_862,777505
863,name_863,927291
864,name_864,119597
865,name_865,550448
866,name_866,318484
867,name_867,329001
868,name_868,906563
869,name_869,58277
870,name_870,829727
871,name_871,115303
872,name_872,114961
873,name_873,316195
874,name_874,292461
875,name_875,561753
876,name_876,127518
877,name_877,115561
878,name_878,409996
879,name_879,64970
880,name_880,254066
881,name_881,986819
882,name_882,531886
883,name_883,987797
884,name_884,167948
885,name_885,245444
886,name_886,695591
887,name_887,521406
888,name_888,879259
889,name_889,178043
890,name_890,125206
891,name_891,209312
892,name_892,726809
893,name_893,950993
894,name_894,178712
895,name_895,80587
896,name_896,448603
897,name_897,985370
898,name_898,467520
899,name_899,952019
900,name_900,609038
901,name_901,576693
902,name_902,597540
903,name_903,760008
904,name_904,275778
905,name_905,658343
906,name_906,255066
907,name_907,822766
908,name_908,497674
909,name_909,493674
910,name_910,844551
911,name_911,547036
912,name_912,251177
913,name_913,166525
914,name_914,312606
915,name_915,408705
916,name_916,741767
917,name_917,108704
918,name_918,196974
919,name_919,239453
920,name_920,216534
921,name_921,968083
922,name_922,654706
923,name_923,848271
924,name_924,728338
925,name_925,859281
926,name_926,368470
927,name_927,910819
928,name_928,710426
929,name_929,53753
930,name_930,127416
931,name_931,257733
932,name_932,234120
933,name_933,772905
934,name_934,873408
935,name_935,346583
936,name_936,51111
937,name_937,133787
938,name_938,588239
939,name_939,996233
940,name_940,458333
941,name_941,778118
942,name_942,229599
943,name_943,731977
944,name_944,707066
945,name_945,468052
946,name_946,695859
947,name_947,405204
948,name_948,202924
949,name_949,934900
950,name_950,607217
951,name_951,224738
952,name_952,64903
953,name_953,224906
954,name_954,279652
955,name_955,518710
956,name_956,540011
957,name_957,567576
958,name_958,577981
959,name_959,8790
960,name_960,50417
961,name_961,466090
962,name_962,625247
963,name_963,447136
964,name_964,441112
965,name_965,751772
966,name_966,746637
967,name_967,231788
968,name_968,56468
969,name_969,312855
970,name_970,269255
971,name_971,330386
972,name_972,335452
973,name_973,216981
974,name_974,988191
975,name_975,798740
976,name_976,312253
977,name_977,422959
978,name_978,148239
979,name_979,221928
980,name_980,765291
981,name_981,314654
982,name_982,361462
983,name_983,125580
984,name_984,388650
985,name_985,332576
986,name_986,491498
987,name_987,591024
988,name_988,239633
989,name_989,200010
990,name_990,843873
991,name_991,722098
992,name_992,229520
993,name_993,744753
994,name_994,218730
995,name_995,200672
996,name_996,606551
997,name_997,899872
998,name_998,410363
999,name_999,280990
1000,name_1000,825142
1001,name_1001,153200
1002,name_1002,813153
1003,name_1003,110080
1004,name_1004,934961
1005,name_1005,111655
1006,name_1006,702707
1007,name_1007,9031
1008,name_1008,652383
1009,name_1009,471212
1010,name_1010,393214
1011,name_1011,383511
1012,name_1012,470215
1013,name_1013,513508
1014,name_1014,315406
1015,name_1015,654109
1016,name_1016,893568
1017,name_1017,358213
1018,name_1018,445104
1019,name_1019,616256
1020,name_1020,973625
1021,name_1021,816174
1022,name_1022,117745
1023,name_1023,487305
1024,name_1024,655699
1025,name_1025,603342
1026,name_1026,126223
1027,name_1027,29649
1028,name_1028,820825
1029,name_1029,541112
1030,name_1030,4648
1031,name_1031,588754
1032,name_1032,894724
1033,name_1033,841690
1034,name_1034,501043
1035,name_1035,981264
1036,name_1036,149080
1037,name_1037,673262
1038,name_1038,985926
1039,name_1039,337438
1040,name_1040,233377
1041,name_1041,977929
1042,name_1042,521120
1043,name_1043,860386
1044,name_1044,577801
1045,name_1045,583263
1046,name_1046,119461
1047,name_1047,318972
1048,name_1048,23571
1049,name_1049,639767
1050,name_1050,190346
1051,name_1051,858155
1052,name_1052,914988
1053,name_1053,866403
1054,name_1054,700964
1055,name_1055,634154
1056,name_1056,703408
1057,name_1057,238872
1058,name_1058,395207
1059,name_1059,401026
1060,name_1060,137364
1061,name_1061,238730
1062,name_1062,979251
1063,name_1063,800254
1064,name_1064,915283
1065,name_1065,583947
1066,name_1066,513442
1067,name_1067,279510
1068,name_1068,392782
1069,name_1069,785315
1070,name_1070,721443
1071,name_1071,778259
1072,name_1072,156268
1073,name_1073,164063
1074,name_1074,20186
1075,name_1075,825662
1076,name_1076,208024
1077,name_1077,900796
1078,name_1078,378719
1079,name_1079,993487
1080,name_1080,402607
1081,name_1081,364831
1082,name_1082,919387
1083,name_1083,910278
1084,name_1084,941882
1085,name_1085,780794
1086,name_1086,212552
1087,name_1087,998501
1088,name_1088,291133
1089,name_1089,803754
1090,name_1090,200776
1091,name_1091,505599
1092,name_1092,397471
1093,name_1093,541346
1094,name_1094,288854
1095,name_1095,488581
1096,name_1096,983959
1097,name_1097,64939
1098,name_1098,811908
1099,name_1099,627302
1100,name_1100,143403
1101,name_1101,528085
1102,name_1102,811849
1103,name_1103,151609
1104,name_1104,770156
1105,name_1105,844313
1106,name_1106,15715
1107,name_1107,175604
1108,name_1108,617980
1109,name_1109,222748
1110,name_1110,974634
1111,name_1111,618240
1112,name_1112,825796
1113,name_1113,875717
1114,name_1114,714039
1115,name_1115,239403
1116,name_1116,428049
1117,name_1117,294124
1118,name_1118,699690
1119,name_1119,912618
1120,name_1120,636856
1121,name_1121,667411
1122,name_1122,556665
1123,name_1123,762690
1124,name_1124,299893
1125,name_1125,959316
1126,name_1126,814066
1127,name_1127,435650
1128,name_1128,31491
1129,name_1129,282525
1130,name_1130,386865
1131,name_1131,378970
1132,name_1132,813777
1133,name_1133,899239
1134,name_1134,42784
1135,name_1135,760033
1136,name_1136,3852
1137,name_1137,783225
1138,name_1138,465836
1139,name_1139,523919
1140,name_1140,58337
1141,name_1141,332484
1142,name_1142,836895
1143,name_1143,279286
1144,name_1144,454548
1145,name_1145,864759
1146,name_1146,273141
1147,name_1147,843811
1148,name_1148,549985
1149,name_1149,875192
1150,name_1150,796379
1151,name_1151,585866
1152,name_1152,47749
1153,name_1153,276107
1154,name_1154,186050
1155,name_1155,669351
1156,name_1156,363202
1157,name_1157,640743
1158,name_1158,590746
1159,name_1159,603311
1160,name_1160,564495
1161,name_1161,373851
1162,name_1162,35399
1163,name_1163,297815
1164,name_1164,361338
1165,name_1165,199323
1166,name_1166,912391
1167,name_1167,258865
1168,name_1168,830402
1169,name_1169,57995
1170,name_1170,155593
1171,name_1171,685475
1172,name_1172,415690
1173,name_1173,941040
1174,name_1174,201714
1175,name_1175,10715
1176,name_1176,728243
1177,name_1177,41831
1178,name_1178,962136
1179,name_1179,615052
1180,name_1180,905656
1181,name_1181,126192
1182,name_1182,294630
1183,name_1183,502177
1184,name_1184,699451
1185,name_1185,557484
1186,name_1186,686337
1187,name_1187,548429
1188,name_1188,920659
1189,name_1189,138343
1190,name_1190,854963
1191,name_1191,602765
1192,name_1192,140130
1193,name_1193,630439
1194,name_1194,634959
1195,name_1195,55474
1196,name_1196,766529
1197,name_1197,984900
1198,name_1198,700296
1199,name_1199,565182
1200,name_1200,240923
1201,name_1201,944228
1202,name_1202,850473
1203,name_1203,373580
1204,name_1204,39661
1205,name_1205,103162
1206,name_1206,251332
1207,name_1207,49272
1208,name_1208,534751
1209,name_1209,317400
1210,name_1210,736041
1211,name_1211,133991
1212,name_1212,620402
1213,name_1213,803740
1214,name_1214,590217
1215,name_1215,768698
1216,name_1216,226442
1217,name_1217,701015
1218,name_1218,158756
1219,name_1219,297479
1220,name_1220,515174
1221,name_1221,413885
1222,name_1222,589660
1223,name_1223,289890
1224,name_1224,767774
1225,name_1225,754337
1226,name_1226,376946
1227,name_1227,839573
1228,name_1228,419359
1229,name_1229,868539
1230,name_1230,553432
1231,name_1231,626982
1232,name_1232,152609
1233,name_1233,231304
1234,name_1234,929455
1235,name_1235,994548
1236,name_1236,294127
1237,name_1237,335284
1238,name_1238,818415
1239,name_1239,825253
1240,name_1240,978704
1241,name_1241,401592
1242,name_1242,644558
1243,name_1243,749468
1244,name_1244,459918
1245,name_1245,746517
1246,name_1246,925141
1247,name_1247,815476
1248,name_1248,286898
1249,name_1249,539071
1250,name_1250,520112
1251,name_1251,243168
1252,name_1252,75146
1253,name_1253,648767
1254,name_1254,593485
1255,name_1255,695385
1256,name_1256,697610
1257,name_1257,267296
1258,name_1258,902644
1259,name_1259,200601
1260,name_1260,925084
1261,name_1261,955788
1262,name_1262,669715
1263,name_1263,148109
1264,name_1264,574270
1265,name_1265,941228
1266,name_1266,996091
1267,name_1267,67937
1268,name_1268,699423
1269,name_1269,847960
1270,name_1270,88082
1271,name_1271,80918
1272,name_1272,810199
1273,name_1273,879594
1274,name_1274,143009
1275,name_1275,681445
1276,name_1276,832017
1277,name_1277,800825
1278,name_1278,673420
1279,name_1279,330416
1280,name_1280,373169
1281,name_1281,571001
1282,name_1282,14781
1283,name_1283,19467
1284,name_1284,264077
1285,name_1285,392499
1286,name_1286,35643
1287,name_1287,554805
1288,name_1288,99906
1289,name_1289,629249
1290,name_1290,762475
1291,name_1291,726495
1292,name_1292,264969
1293,name_1293,421200
1294,name_1294,961298
1295,name_1295,801303
1296,name_1296,480671
1297,name_1297,892647
1298,name_1298,745416
1299,name_1299,709895
1300,name_1300,646149
1301,name_1301,446750
1302,name_1302,85745
1303,name_1303,581445
1304,name_1304,75237
1305,name_1305,535621
1306,name_1306,998040
1307,name_1307,359771
1308,name_1308,835884
1309,name_1309,66202
1310,name_1310,396103
1311,name_1311,873750
1312,name_1312,531618
1313,name_1313,397463
1314,name_1314,596427
1315,name_1315,326635
1316,name_1316,267494
1317,name_1317,759528
1318,name_1318,569640
1319,name_1319,462859
1320,name_1320,957708
1321,name_1321,844493
1322,name_1322,548022
1323,name_1323,519218
1324,name_1324,269630
1325,name_1325,320037
1326,name_1326,278155
1327,name_1327,235794
1328,name_1328,625718
1329,name_1329,794158
1330,name_1330,324227
1331,name_1331,523778
1332,name_1332,791951
1333,name_1333,550233
1334,name_1334,367785
1335,name_1335,712789
1336,name_1336,230729
1337,name_1337,338126
1338,name_1338,612603
1339,name_1339,193106
1340,name_1340,811700
1341,name_1341,499478
1342,name_1342,905363
1343,name_1343,726591
1344,name_1344,118206
1345,name_1345,478164
1346,name_1346,948982
1347,name_1347,914037
1348,name_1348,528841
1349,name_1349,873146
1350,name_1350,880381
1351,name_1351,103791
1352,name_1352,179015
1353,name_1353,496886
1354,name_1354,988857
1355,name_1355,986671
1356,name_1356,312449
1357,name_1357,717087
1358,name_1358,766090
1359,name_1359,388060
1360,name_1360,568852
1361,name_1361,431234
1362,name_1362,747084
1363,name_1363,561858
1364,name_1364,365443
1365,name_1365,950210
1366,name_1366,485514
1367,name_1367,535567
1368,name_1368,647807
1369,name_1369,907506
1370,name_1370,895187
1371,name_1371,581869
1372,name_1372,329688
1373,name_1373,90977
1374,name_1374,719742
1375,name_1375,282064
1376,name_1376,88701
1377,name_1377,420006
1378,name_1378,755629
1379,name_1379,841094
1380,name_1380,650793
1381,name_1381,636147
1382,name_1382,361475
1383,name_1383,419212
1384,name_1384,884661
1385,name_1385,968194
1386,name_1386,670474
1387,name_1387,689507
1388,name_1388,465974
1389,name_1389,550598
1390,name_1390,442689
1391,name_1391,701671
1392,name_1392,766857
1393,name_1393,66168
1394,name_1394,436930
1395,name_1395,607040
1396,name_1396,975960
1397,name_1397,359695
1398,name_1398,498178
1399,name_1399,415773
1400,name_1400,633843
1401,name_1401,191238
1402,name_1402,32468
1403,name_1403,859836
1404,name_1404,891089
1405,name_1405,836111
1406,name_1406,933010
1407,name_1407,463860
1408,name_1408,33458
1409,name_1409,917450
1410,name_1410,703057
1411,name_1411,203934
1412,name_1412,253388
1413,name_1413,575098
1414,name_1414,697297
1415,name_1415,24012
1416,name_1416,718830
1417,name_1417,438746
1418,name_1418,874593
1419,name_1419,154269
1420,name_1420,843438
1421,name_1421,873361
1422,name_1422,95382
1423,name_1423,505621
1424,name_1424,575738
1425,name_1425,675834
1426,name_1426,323226
1427,name_1427,307425
1428,name_1428,89621
1429,name_1429,422062
1430,name_1430,725494
1431,name_1431,553117
1432,name_1432,470768
1433,name_1433,547184
1434,name_1434,40967
1435,name_1435,834805
1436,name_1436,198711
1437,name_1437,258098
1438,name_1438,463954
1439,name_1439,18383
1440,name_1440,274409
1441,name_1441,519262
1442,name_1442,7327
1443,name_1443,540273
1444,name_1444,705472
1445,name_1445,239250
1446,name_1446,858798
1447,name_1447,694769
1448,name_1448,611534
1449,name_1449,517497
1450,name_1450,921893
1451,name_1451,608550
1452,name_1452,958362
1453,name_1453,938342
