id,name,value
684,name_684,866494
685,name_685,552737
686,name_686,772201
687,name_687,824327
688,name_688,244523
689,name_689,300879
690,name_690,5360
691,name_691,850684
692,name_692,229577
693,name_693,790727
694,name_694,822736
695,name_695,53489
696,name_696,524881
697,name_697,123105
698,name_698,699579
699,name_699,123192
700,name_700,366912
701,name_701,242746
702,name_702,973901
703,name_703,358201
704,name_704,498505
705,name_705,398577
706,name_706,945991
707,name_707,665796
708,name_708,966718
709,name_709,192364
710,name_710,397719
711,name_711,281369
712,name_712,102818
713,name_713,740188
714,name_714,262178
715,name_715,977799
716,name_716,885494
717,name_717,736279
718,name_718,264849
719,name_719,670247
720,name_720,962202
721,name_721,190562
722,name_722,321607
723,name_723,165553
724,name_724,719868
725,name_725,732407
726,name_726,331206
727,name_727,713964
728,name_728,585325
729,name_729,980956
730,name_730,598561
731,name_731,642036
732,name_732,567415
733,name_733,10286
734,name_734,73371
735,name_735,516706
736,name_736,301884
737,name_737,168641
738,name_738,611930
739,name_739,885151
740,name_740,423160
741,name_741,535312
742,name_742,926074
743,name_743,253821
744,name_744,843837
745,name_745,318954
746,name_746,116331
747,name_747,914522
748,name_748,818390
749,name_749,288645
750,name_750,485360
751,name_751,566474
752,name_752,350592
753,name_753,598170
754,name_754,399327
755,name_755,498440
756,name_756,139699
757,name_757,663430
758,name_758,384113
759,name_759,530884
760,name_760,746775
761,name_761,72395
762,name_762,833483
763,name_763,38923
764,name_764,575750
765,name_765,661604
766,name_766,670555
767,name_767,986288
768,name_768,688705
769,name_769,304238
770,name_770,646998
771,name_771,517711
772,name_772,64352
773,name_773,756891
774,name_774,727223
775,name_775,591472
776,name_776,160350
777,name_777,581819
778,name_778,702124
779,name_779,138542
780,name_780,588086
781,name_781,894687
782,name_782,616535
783,name_783,126103
784,name_784,828615
785,name_785,949983
786,name_786,398983
787,name_787,861911
788,name_788,848778
789,name_789,470641
790,name_790,937485
791,name_791,883289
792,name_792,103221
793,name_793,419693
794,name_794,335854
795,name_795,504056
796,name_796,511576
797,name_797,515055
798,name_798,143258
799,name_799,623264
800,name_800,557233
801,name_801,555102
802,name_802,490422
803,name_803,922892
804,name_804,938738
805,name_805,240711
806,name_806,505281
807,name_807,274341
808,name_808,159607
809,name_809,248905
810,name_810,408050
811,name_811,475951
812,name_812,844425
813,name_813,673693
814,name_814,998275
815,name_815,440138
816,name_816,366133
817,name_817,254879
818,name_818,514771
819,name_819,403977
820,name_820,167589
821,name_821,968536
822,name_822,719254
823,name_823,566401
824,name_824,507150
825,name_825,69145
826,name_826,897729
827,name_827,468226
828,name_828,504520
829,name_829,886957
830,name_830,285781
831,name_831,298041
832,name_832,596270
833,name_833,950711
834,name_834,550404
835,name_835,548932
836,name_836,36748
837,name_837,24549
838,name_838,511346
839,name_839,94607
840,name_840,174896
841,name_841,16878
842,name_842,531896
843,name_843,522021
844,name_844,319324
845,name_845,276235
846,name_846,909547
847,name_847,126747
848,name_848,821085
849,name_849,280492
850,name_850,844393
851,name_851,582675
852,name_852,877943
853,name_853,569880
854,name_854,984788
855,name_855,280592
856,name_856,321539
857,name_857,401257
858,name_858,163178
859,name_859,185493
860,name_860,742392
861,name_861,80365
862,name_862,498136
863,name_863,922457
864,name_864,747277
865,name_865,302976
866,name_866,396773
867,name_867,154308
868,name_868,288043
869,name_869,391111
870,name_870,89157
871,name_871,625501
872,name_872,468964
873,name_873,850182
874,name_874,631970
875,name_875,289072
876,name_876,533389
877,name_877,241397
878,name_878,459862
879,name_879,902168
880,name_880,831723
881,name_881,75353
882,name_882,118488
883,name_883,127712
884,name_884,423350
885,name_885,31516
886,name_886,263750
887,name_887,844112
888,name_888,365077
889,name_889,350430
890,name_890,54838
891,name_891,654725
892,name_892,949879
893,name_893,313448
894,name_894,923542
895,name_895,267823
896,name_896,494051
897,name_897,471237
898,name_898,409596
899,name_899,52002
900,name_900,858154
901,name_901,101540
902,name_902,924150
903,name_903,422313
904,name_904,423161
905,name_905,745471
906,name_906,637559
907,name_907,792117
908,name_908,490027
909,name_909,48763
910,name_910,119916
911,name_911,636994
912,name_912,504463
913,name_913,743302
914,name_914,958156
915,name_915,707365
916,name_916,917272
917,name_917,237152
918,name_918,213548
919,name_919,966969
920,name_920,637778
921,name_921,67676
922,name_922,446641
923,name_923,949119
924,name_924,865455
925,name_925,664534
926,name_926,376256
927,name_927,237727
928,name_928,742901
929,name_929,566586
930,name_930,164990
931,name_931,92092
932,name_932,207650
933,name_933,684301
934,name_934,602613
935,name_935,356636
936,name_936,392705
937,name_937,689847
938,name_938,18755
939,name_939,369914
940,name_940,312135
941,name_941,46274
942,name_942,581392
943,name_943,2931
944,name_944,321821
945,name_945,966293
946,name_946,713658
947,name_947,624471
948,name_948,582122
949,name_949,384376
950,name_950,696817
951,name_951,108581
952,name_952,759700
953,name_953,139588
954,name_954,281859
955,name_955,273264
956,name_956,568902
957,name_957,676407
958,name_958,233175
959,name_959,936319
960,name_960,138432
961,name_961,885939
962,name_962,42649
963,name_963,833425
964,name_964,108987
965,name_965,304127
966,name_966,180813
967,name_967,69037
968,name_968,552513
969,name_969,696796
970,name_970,40350
971,name_971,40174
972,name_972,447127
973,name_973,910828
974,name_974,188930
975,name_975,992850
976,name_976,657747
977,name_977,629970
978,name_978,41635
979,name_979,463598
980,name_980,55230
981,name_981,148844
982,name_982,950052
983,name_983,765562
984,name_984,989601
985,name_985,978155
986,name_986,752332
987,name_987,12607
988,name_988,165270
989,name_989,146852
990,name_990,537031
991,name_991,928129
992,name_992,78414
993,name_993,587511
994,name_994,434750
995,name_995,421316
996,name_996,704885
997,name_997,795089
998,name_998,627276
999,name_999,37101
1000,name_1000,167610
1001,name_1001,601748
1002,name_1002,428030
1003,name_1003,981203
1004,name_1004,296017
1005,name_1005,472828
1006,name_1006,559612
1007,name_1007,280513
1008,name_1008,833629
1009,name_1009,357085
1010,name_1010,55506
1011,name_1011,164084
1012,name_1012,5201
1013,name_1013,677665
1014,name_1014,859795
1015,name_1015,914817
1016,name_1016,959939
1017,name_1017,474522
1018,name_1018,208451
1019,name_1019,185994
1020,name_1020,357815
1021,name_1021,980703
1022,name_1022,299671
1023,name_1023,454907
1024,name_1024,819599
1025,name_1025,63179
1026,name_1026,712736
1027,name_1027,310119
1028,name_1028,14540
1029,name_1029,858375
1030,name_1030,256761
1031,name_1031,851275
1032,name_1032,378164
1033,name_1033,919321
1034,name_1034,301078
1035,name_1035,508339
1036,name_1036,90022
1037,name_1037,655831
1038,name_1038,815772
1039,name_1039,900099
1040,name_1040,971810
1041,name_1041,401133
1042,name_1042,654182
1043,name_1043,594099
1044,name_1044,271454
1045,name_1045,706997
1046,name_1046,981415
1047,name_1047,866104
1048,name_1048,186957
1049,name_1049,459835
1050,name_1050,604551
1051,name_1051,361432
1052,name_1052,420606
1053,name_1053,40782
1054,name_1054,295153
1055,name_1055,548825
1056,name_1056,40362
1057,name_1057,470638
1058,name_1058,958072
1059,name_1059,940090
1060,name_1060,817347
1061,name_1061,831102
1062,name_1062,79212
1063,name_1063,977466
1064,name_1064,704859
1065,name_1065,607309
1066,name_1066,506519
1067,name_1067,945297
1068,name_1068,150760
1069,name_1069,593637
1070,name_1070,541463
1071,name_1071,452171
1072,name_1072,449377
1073,name_1073,832215
1074,name_1074,913450
1075,name_1075,74828
1076,name_1076,432505
1077,name_1077,673627
1078,name_1078,75653
1079,name_1079,263895
1080,name_1080,571026
1081,name_1081,352560
1082,name_1082,329545
1083,name_1083,231327
1084,name_1084,589230
1085,name_1085,248985
1086,name_1086,129012
1087,name_1087,646349
1088,name_1088,102636
1089,name_1089,438117
1090,name_1090,253552
1091,name_1091,851595
1092,name_1092,840853
1093,name_1093,48838
1094,name_1094,259261
1095,name_1095,813931
1096,name_1096,442740
1097,name_1097,764591
1098,name_1098,595263
1099,name_1099,838282
1100,name_1100,260701
1101,name_1101,642660
1102,name_1102,276461
1103,name_1103,345372
1104,name_1104,952354
1105,name_1105,629953
1106,name_1106,272319
1107,name_1107,126498
1108,name_1108,25516
1109,name_1109,957291
1110,name_1110,69706
1111,name_1111,393953
1112,name_1112,37885
1113,name_1113,835666
1114,name_1114,97981
1115,name_1115,476864
1116,name_1116,541491
1117,name_1117,536936
1118,name_1118,892405
1119,name_1119,305577
1120,name_1120,502902
1121,name_1121,206066
1122,name_1122,662326
1123,name_1123,188617
1124,name_1124,271622
1125,name_1125,462351
1126,name_1126,212374
1127,name_1127,25829
1128,name_1128,676675
1129,name_1129,649003
1130,name_1130,86723
1131,name_1131,858187
1132,name_1132,463840
1133,name_1133,946998
1134,name_1134,296932
1135,name_1135,364764
1136,name_1136,462519
1137,name_1137,349196
1138,name_1138,5414
1139,name_1139,103724
1140,name_1140,482479
1141,name_1141,43426
1142,name_1142,376220
1143,name_1143,389811
1144,name_1144,236642
1145,name_1145,758047
1146,name_1146,659576
1147,name_1147,544629
1148,name_1148,293687
1149,name_1149,281161
1150,name_1150,241757
1151,name_1151,303118
1152,name_1152,890093
1153,name_1153,663476
1154,name_1154,479500
1155,name_1155,56720
1156,name_1156,598482
1157,name_1157,698209
1158,name_1158,118493
1159,name_1159,407956
1160,name_1160,105974
1161,name_1161,336362
1162,name_1162,529954
1163,name_1163,208162
1164,name_1164,964935
1165,name_1165,53553
1166,name_1166,124520
1167,name_1167,702672
1168,name_1168,280509
1169,name_1169,399951
1170,name_1170,10676
1171,name_1171,796700
1172,name_1172,276719
1173,name_1173,412856
1174,name_1174,688542
1175,name_1175,594179
1176,name_1176,73062
1177,name_1177,320595
1178,name_1178,44002
1179,name_1179,155798
1180,name_1180,176141
1181,name_1181,805578
1182,name_1182,835694
1183,name_1183,905290
1184,name_1184,166084
1185,name_1185,297886
1186,name_1186,609142
1187,name_1187,593693
1188,name_1188,229270
1189,name_1189,853918
1190,name_1190,878863
1191,name_1191,237793
1192,name_1192,122005
1193,name_1193,632982
1194,name_1194,663647
1195,name_1195,291779
1196,name_1196,562562
1197,name_1197,165307
1198,name_1198,437168
1199,name_1199,423665
1200,name_1200,972522
1201,name_1201,115591
1202,name_1202,464375
1203,name_1203,486554
1204,name_1204,943595
1205,name_1205,664349
1206,name_1206,786136
1207,name_1207,891546
1208,name_1208,60491
1209,name_1209,19057
1210,name_1210,607179
1211,name_1211,102936
1212,name_1212,334026
1213,name_1213,538228
1214,name_1214,875418
1215,name_1215,44892
1216,name_1216,308508
1217,name_1217,726931
1218,name_1218,13215
1219,name_1219,792263
1220,name_1220,573089
1221,name_1221,820165
1222,name_1222,813301
1223,name_1223,995482
1224,name_1224,687154
1225,name_1225,448668
1226,name_1226,139172
1227,name_1227,586262
1228,name_1228,875210
1229,name_1229,319766
1230,name_1230,437905
1231,name_1231,161298
1232,name_1232,418530
1233,name_1233,597958
1234,name_1234,594245
1235,name_1235,840580
1236,name_1236,691172
1237,name_1237,816768
1238,name_1238,316357
1239,name_1239,208519
1240,name_1240,115845
1241,name_1241,466927
1242,name_1242,359649
1243,name_1243,178757
1244,name_1244,123029
1245,name_1245,579427
1246,name_1246,783514
1247,name_1247,787230
1248,name_1248,41509
1249,name_1249,192703
1250,name_1250,515527
1251,name_1251,420726
1252,name_1252,157099
1253,name_1253,379173
1254,name_1254,765389
1255,name_1255,407512
1256,name_1256,603753
1257,name_1257,186748
1258,name_1258,373631
1259,name_1259,812750
1260,name_1260,977821
1261,name_1261,804603
1262,name_1262,139277
1263,name_1263,813416
1264,name_1264,883986
1265,name_1265,483843
1266,name_1266,561903
1267,name_1267,481234
1268,name_1268,159504
1269,name_1269,917282
1270,name_1270,793440
1271,name_1271,827306
1272,name_1272,637093
1273,name_1273,527877
1274,name_1274,527296
1275,name_1275,485219
1276,name_1276,603940
1277,name_1277,931326
1278,name_1278,357336
1279,name_1279,886960
1280,name_1280,799669
1281,name_1281,986368
1282,name_1282,712134
1283,name_1283,182490
1284,name_1284,319282
1285,name_1285,50354
1286,name_1286,483979
1287,name_1287,143013
1288,name_1288,832938
1289,name_1289,341990
1290,name_1290,890105
1291,name_1291,883036
1292,name_1292,324000
1293,name_1293,904142
1294,name_1294,708509
1295,name_1295,905549
1296,name_1296,499333
1297,name_1297,150891
1298,name_1298,538969
1299,name_1299,924417
1300,name_1300,582693
1301,name_1301,335010
1302,name_1302,71332
1303,name_1303,185774
1304,name_1304,92786
1305,name_1305,390930
1306,name_1306,941168
1307,name_1307,299599
1308,name_1308,669052
1309,name_1309,766477
1310,name_1310,962395
1311,name_1311,750803
1312,name_1312,727205
1313,name_1313,330904
1314,name_1314,75630
1315,name_1315,947322
1316,name_1316,687911
1317,name_1317,658860
1318,name_1318,561056
1319,name_1319,419117
1320,name_1320,45456
1321,name_1321,811126
1322,name_1322,426941
1323,name_1323,616271
1324,name_1324,424454
1325,name_1325,927783
1326,name_1326,947838
1327,name_1327,994543
1328,name_1328,69668
1329,name_1329,342660
1330,name_1330,246753
1331,name_1331,471991
1332,name_1332,228706
1333,name_1333,912999
1334,name_1334,345899
1335,name_1335,509627
1336,name_1336,710099
1337,name_1337,255382
1338,name_1338,988764
1339,name_1339,707233
1340,name_1340,507482
1341,name_1341,150558
1342,name_1342,114972
1343,name_1343,123037
1344,name_1344,761703
1345,name_1345,791076
1346,name_1346,779986
1347,name_1347,393240
1348,name_1348,686799
1349,name_1349,533977
1350,name_1350,943905
1351,name_1351,37874
1352,name_1352,757950
1353,name_1353,290841
1354,name_1354,928203
1355,name_1355,187361
1356,name_1356,91739
1357,name_1357,576691
1358,name_1358,194285
1359,name_1359,232825
1360,name_1360,767497
1361,name_1361,95286
1362,name_1362,295950
1363,name_1363,503117
1364,name_1364,753819
1365,name_1365,207791
1366,name_1366,298705
1367,name_1367,752916
1368,name_1368,233819
1369,name_1369,562074
1370,name_1370,525460
1371,name_1371,900434
1372,name_1372,349329
1373,name_1373,651775
1374,name_1374,184553
1375,name_1375,608813
1376,name_1376,740438
1377,name_1377,720073
1378,name_1378,922864
1379,name_1379,425173
1380,name_1380,147211
1381,name_1381,74208
1382,name_1382,427604
1383,name_1383,719809
1384,name_1384,684327
1385,name_1385,942142
1386,name_1386,696102
1387,name_1387,21771
1388,name_1388,681299
1389,name_1389,742509
1390,name_1390,368008
1391,name_1391,980099
1392,name_1392,707967
1393,name_1393,747101
1394,name_1394,734053
1395,name_1395,212729
1396,name_1396,289264
1397,name_1397,840860
1398,name_1398,546847
1399,name_1399,571105
1400,name_1400,51405
1401,name_1401,36073
1402,name_1402,956921
1403,name_1403,282502
1404,name_1404,220631
1405,name_1405,585945
1406,name_1406,858453
1407,name_1407,755815
1408,name_1408,360108
1409,name_1409,230817
1410,name_1410,172535
1411,name_1411,564333
1412,name_1412,620316
1413,name_1413,295976
1414,name_1414,763999
1415,name_1415,887422
1416,name_1416,780061
1417,name_1417,707073
1418,name_1418,418892
1419,name_1419,587183
1420,name_1420,435659
1421,name_1421,522450
1422,name_1422,577548
1423,name_1423,82937
1424,name_1424,957630
1425,name_1425,774074
1426,name_1426,649038
1427,name_1427,377951
1428,name_1428,750041
1429,name_1429,974097
1430,name_1430,971794
1431,name_1431,612981
1432,name_1432,507214
1433,name_1433,838702
1434,name_1434,114123
1435,name_1435,621229
1436,name_1436,182978
1437,name_1437,749238
1438,name_1438,15415
1439,name_1439,517355
1440,name_1440,679688
1441,name_1441,661731
1442,name_1442,654693
1443,name_1443,254706
1444,name_1444,246672
1445,name_1445,801115
1446,name_1446,394818
1447,name_1447,39561
1448,name_1448,230661
1449,name_1449,51191
1450,name_1450,548104
1451,name_1451,523449
1452,name_1452,844338
1453,name_1453,795059
